ID;Year_Birth;Age;AgeGroup;Education;Marital_Status;Income;IncomeGroup;Kidhome;Teenhome;Dt_Customer;Recency;DtGroup;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;DealPurchasesGroup;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;RecencyProp;AcceptedCmp2;ComplainNoYes;Complain;Z_CostContact;Z_Revenue;Response;WebVisitGroup;AcceptedCmp1Group;AcceptedCmp2Group;AcceptedCmp3Group;AcceptedCmp4Group;AcceptedCmp5Group
7610;1983;31;25-34 y.o.;Graduation;Together;37292.0;Middle Class;1;0;18/04/2013;32;Unknown;275;0;86;10;23;66;Yes;5;6;3;5;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
263;1945;69;65+ y.o.;PhD;Single;45576.0;Middle Class;0;0;28/05/2014;9;Unknown;56;19;29;2;14;25;Yes;1;3;1;3;8;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
10814;1947;67;65+ y.o.;Graduation;Together;70321.0;Middle Class;0;0;16/01/2013;6;Unknown;303;23;751;82;26;191;Yes;1;6;5;13;4;0;0;0;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
9710;1969;45;45-54 y.o.;PhD;Divorced;58086.0;Middle Class;0;1;20/01/2013;80;Unknown;708;7;62;0;0;15;Yes;2;11;3;7;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9292;1952;62;55-64 y.o.;Graduation;Married;81795.0;Upper Class;0;0;26/10/2012;74;Unknown;324;132;693;27;118;88;Yes;1;4;11;7;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
10250;1947;67;65+ y.o.;Basic;Together;28389.0;Middle Class;0;0;20/11/2012;49;Unknown;1;5;3;7;4;8;Yes;1;1;0;2;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7881;1946;68;65+ y.o.;Master;Married;66835.0;Middle Class;0;0;28/09/2013;21;Unknown;620;26;195;34;17;141;Yes;1;6;4;13;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5847;1969;45;45-54 y.o.;Graduation;Divorced;69901.0;Middle Class;0;1;29/05/2013;95;Unknown;312;21;206;102;92;149;Yes;3;7;3;10;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
737;1949;65;65+ y.o.;PhD;Married;80360.0;Upper Class;0;0;03/03/2013;56;Unknown;1493;86;454;112;43;43;Yes;2;4;4;5;2;0;1;1;1;2 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;Yes;Yes
3571;1961;53;45-54 y.o.;PhD;Together;63342.0;Middle Class;0;1;16/10/2012;48;Unknown;918;21;118;13;10;21;Yes;3;8;3;5;6;0;1;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;Yes;No
7807;1974;40;35-44 y.o.;Graduation;Married;44989.0;Middle Class;0;1;12/09/2012;26;Unknown;98;0;106;49;10;106;Yes;5;5;1;5;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3878;1980;34;25-34 y.o.;2n Cycle;Single;31859.0;Middle Class;1;0;27/02/2014;3;Unknown;3;4;7;15;8;11;Yes;1;1;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5092;1949;65;65+ y.o.;PhD;Widow;51569.0;Middle Class;0;1;12/02/2013;39;Unknown;380;0;47;6;0;34;Yes;4;7;1;7;8;0;1;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;Yes;No
2154;1971;43;35-44 y.o.;Graduation;Widow;30372.0;Middle Class;1;1;25/12/2012;33;Unknown;15;0;12;7;3;7;Yes;3;2;0;3;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5394;1979;35;35-44 y.o.;Basic;Single;16014.0;Lower Class;1;1;17/03/2013;42;Unknown;3;9;4;7;8;7;Yes;4;1;1;4;3;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3798;1968;46;45-54 y.o.;Graduation;Married;41120.0;Middle Class;1;1;06/11/2013;80;Unknown;24;2;23;0;8;24;Yes;3;2;1;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3524;1971;43;35-44 y.o.;Master;Single;39763.0;Middle Class;1;0;04/08/2013;9;Unknown;80;1;60;4;6;16;Yes;2;5;1;2;9;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
5247;1955;59;55-64 y.o.;PhD;Married;38725.0;Middle Class;1;1;10/05/2014;52;Unknown;31;0;6;2;1;5;Yes;2;1;0;4;4;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5883;1972;42;35-44 y.o.;Graduation;Married;77981.0;Upper Class;1;0;26/05/2013;78;Unknown;138;120;204;16;126;60;Yes;3;7;4;7;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2118;1964;50;45-54 y.o.;2n Cycle;Married;62905.0;Middle Class;0;1;10/09/2013;68;Unknown;166;75;96;119;107;59;Yes;3;7;2;8;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8812;1979;35;35-44 y.o.;2n Cycle;Divorced;13533.0;Lower Class;1;0;10/03/2013;45;Unknown;12;3;8;8;0;17;Yes;2;2;0;3;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6616;1975;39;35-44 y.o.;Graduation;Together;59481.0;Middle Class;0;1;23/10/2013;47;Unknown;178;3;85;71;66;58;Yes;2;3;3;8;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2797;1977;37;35-44 y.o.;Graduation;Married;72117.0;Middle Class;0;1;20/08/2013;34;Unknown;707;20;171;65;60;50;Yes;1;9;7;9;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4328;1986;28;25-34 y.o.;2n Cycle;Married;21955.0;Lower Class;1;0;07/09/2013;81;Unknown;5;1;7;17;14;11;Yes;2;2;1;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9167;1956;58;55-64 y.o.;Graduation;Married;67131.0;Middle Class;0;1;26/03/2013;72;Unknown;465;71;250;93;35;62;Yes;3;9;2;12;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10560;1980;34;25-34 y.o.;PhD;Single;36802.0;Middle Class;1;0;16/06/2014;23;Unknown;16;1;2;0;0;1;Yes;1;1;0;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2631;1982;32;25-34 y.o.;Graduation;Together;71853.0;Middle Class;0;0;08/05/2013;29;Unknown;358;108;413;141;97;32;Yes;1;2;8;6;1;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8312;1961;53;45-54 y.o.;Basic;Married;28249.0;Middle Class;0;0;15/06/2014;80;Unknown;1;9;7;2;14;10;Yes;1;2;0;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5534;1975;39;35-44 y.o.;Master;Married;47808.0;Middle Class;0;1;20/10/2013;30;Unknown;123;1;26;2;0;72;Yes;2;3;2;3;7;1;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
5093;1974;40;35-44 y.o.;PhD;Divorced;25509.0;Middle Class;1;0;18/09/2012;15;Unknown;40;3;30;10;7;11;Yes;3;3;0;3;9;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
7592;1946;68;65+ y.o.;PhD;Married;51012.0;Middle Class;0;0;18/04/2013;86;Unknown;102;9;63;2;9;24;Yes;1;4;1;4;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8895;1985;29;25-34 y.o.;Graduation;Single;70596.0;Middle Class;0;0;05/10/2012;68;Unknown;347;44;534;17;0;26;Yes;1;3;5;12;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8584;1952;62;55-64 y.o.;PhD;Together;85431.0;Upper Class;0;0;08/06/2013;54;Unknown;376;53;462;168;53;53;Yes;1;2;7;7;0;0;0;0;0;2 months;0;No;0;3;11;0;Never Visit;No;No;No;No;No
2694;1967;47;45-54 y.o.;Graduation;Married;42664.0;Middle Class;0;1;18/03/2014;44;Unknown;21;0;3;0;0;0;Yes;1;1;0;3;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8910;1955;59;55-64 y.o.;Graduation;Together;42586.0;Middle Class;1;1;29/10/2012;7;Unknown;194;2;56;0;0;0;Yes;5;4;1;6;8;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
7433;1985;29;25-34 y.o.;Graduation;Single;29760.0;Middle Class;1;0;29/08/2012;87;Unknown;64;4;68;7;5;17;Yes;4;3;1;4;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
164;1977;37;35-44 y.o.;PhD;Married;28973.0;Middle Class;0;0;13/10/2012;59;Unknown;206;0;46;3;2;12;Yes;2;5;1;5;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10477;1973;41;35-44 y.o.;PhD;Together;39435.0;Middle Class;1;0;06/08/2013;16;Unknown;71;0;18;0;0;13;Yes;1;3;1;2;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2681;1984;30;25-34 y.o.;2n Cycle;Married;65370.0;Middle Class;0;0;01/08/2013;1;Unknown;71;22;112;138;89;29;Yes;1;2;3;13;1;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5150;1979;35;35-44 y.o.;Basic;Single;20194.0;Lower Class;1;0;17/12/2012;64;Unknown;0;4;7;11;10;15;Yes;2;2;0;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5283;1976;38;35-44 y.o.;PhD;Single;42473.0;Middle Class;1;1;17/02/2014;72;Unknown;93;1;21;0;4;25;Yes;3;2;1;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9645;1968;46;45-54 y.o.;Graduation;Married;64590.0;Middle Class;0;0;14/10/2012;98;Unknown;920;138;168;36;46;30;Yes;1;9;4;10;6;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10678;1959;55;55-64 y.o.;Graduation;Together;71232.0;Middle Class;0;1;28/11/2013;91;Unknown;653;17;170;34;26;17;Yes;2;11;2;10;7;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7261;1971;43;35-44 y.o.;Graduation;Together;34600.0;Middle Class;1;1;01/01/2013;8;Unknown;199;33;60;8;3;15;Yes;5;5;2;5;8;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
9648;1967;47;45-54 y.o.;Graduation;Single;46904.0;Middle Class;1;1;03/11/2012;20;Unknown;153;4;56;0;9;31;Yes;4;5;1;4;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2870;1973;41;35-44 y.o.;Graduation;Married;49094.0;Middle Class;0;1;21/09/2012;6;Unknown;376;0;38;11;8;69;Yes;5;6;3;6;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8008;1983;31;25-34 y.o.;Graduation;Together;36075.0;Middle Class;1;0;09/12/2013;54;Unknown;46;0;30;12;1;30;Yes;1;2;0;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1513;1979;35;35-44 y.o.;2n Cycle;Together;60839.0;Middle Class;1;1;28/08/2012;72;Unknown;600;21;128;223;150;128;Yes;13;2;2;12;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6173;1979;35;35-44 y.o.;Graduation;Together;77298.0;Upper Class;0;1;02/11/2013;46;Unknown;425;115;292;23;35;79;Yes;1;6;6;11;3;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1419;1950;64;55-64 y.o.;Graduation;Together;34026.0;Middle Class;1;1;05/08/2013;11;Unknown;18;6;15;12;8;17;Yes;3;2;1;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9150;1963;51;45-54 y.o.;PhD;Single;48918.0;Middle Class;1;1;12/04/2014;21;Unknown;52;0;9;0;0;1;Yes;2;1;0;4;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
7960;1962;52;45-54 y.o.;2n Cycle;Together;82122.0;Upper Class;0;0;15/08/2013;89;Unknown;734;22;350;151;25;100;Yes;1;3;9;13;1;0;0;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
1250;1976;38;35-44 y.o.;Graduation;Single;37697.0;Middle Class;1;0;07/02/2014;82;Unknown;34;6;21;11;4;8;Yes;1;2;1;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9905;1952;62;55-64 y.o.;Graduation;Together;34074.0;Middle Class;1;1;13/07/2013;69;Unknown;135;1;41;10;1;67;Yes;5;3;3;3;6;1;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
10691;1960;54;45-54 y.o.;Master;Married;28520.0;Middle Class;1;1;14/06/2013;55;Unknown;11;0;10;0;2;20;Yes;1;1;1;2;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7002;1955;59;55-64 y.o.;Graduation;Single;62535.0;Middle Class;0;1;03/10/2013;13;Unknown;163;48;90;0;45;52;Yes;1;3;2;8;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2952;1977;37;35-44 y.o.;Master;Single;36273.0;Middle Class;1;0;16/04/2014;80;Unknown;29;3;30;3;2;9;Yes;2;3;0;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8439;1964;50;45-54 y.o.;Graduation;Together;63404.0;Middle Class;0;2;06/06/2014;97;Unknown;734;26;70;11;44;17;Yes;2;6;3;4;4;0;0;0;1;3 months+;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
762;1981;33;25-34 y.o.;2n Cycle;Together;75774.0;Upper Class;1;0;02/05/2014;27;Unknown;340;21;134;258;14;56;Yes;1;7;5;8;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2831;1976;38;35-44 y.o.;Graduation;Together;78416.0;Upper Class;0;1;27/06/2014;99;Unknown;453;38;279;188;38;183;Yes;2;7;7;10;3;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6977;1974;40;35-44 y.o.;Graduation;Together;75702.0;Upper Class;0;1;14/10/2012;87;Unknown;1073;0;629;145;37;37;Yes;1;10;5;13;6;0;0;1;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;Yes
6289;1951;63;55-64 y.o.;Master;Together;59385.0;Middle Class;1;1;28/04/2013;85;Unknown;135;0;10;0;4;36;Yes;2;3;1;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4168;1966;48;45-54 y.o.;Graduation;Single;37070.0;Middle Class;1;1;20/03/2013;30;Unknown;231;7;137;4;15;39;Yes;9;5;1;8;7;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
8397;1951;63;55-64 y.o.;Graduation;Married;44689.0;Middle Class;1;1;10/01/2014;82;Unknown;18;0;5;0;0;11;Yes;2;1;1;2;7;1;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
9284;1958;56;55-64 y.o.;Graduation;Together;53977.0;Middle Class;0;1;08/06/2013;21;Unknown;620;16;165;0;24;82;Yes;5;5;5;12;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3130;1964;50;45-54 y.o.;Graduation;Single;18701.0;Lower Class;1;1;04/06/2013;95;Unknown;12;4;2;10;6;10;Yes;4;2;0;4;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1619;1956;58;55-64 y.o.;Graduation;Married;90369.0;Upper Class;0;0;28/04/2014;2;Unknown;292;51;981;224;23;17;Yes;1;4;6;6;1;0;0;0;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
1990;1974;40;35-44 y.o.;PhD;Single;63159.0;Middle Class;0;0;05/11/2012;74;Unknown;965;34;586;89;86;37;Yes;1;3;5;8;3;1;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
5513;1966;48;45-54 y.o.;Graduation;Together;37758.0;Middle Class;1;1;04/10/2012;49;Unknown;27;2;10;0;0;1;Yes;2;1;0;3;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
269;1963;51;45-54 y.o.;PhD;Single;46757.0;Middle Class;0;1;16/11/2012;71;Unknown;777;30;163;0;51;122;Yes;6;4;4;7;9;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8093;1969;45;45-54 y.o.;Master;Married;79734.0;Upper Class;0;0;28/06/2014;72;Unknown;572;8;232;23;62;17;Yes;1;4;3;6;1;0;0;0;1;3 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
10513;1992;22;18-24 y.o.;Graduation;Together;63207.0;Middle Class;0;0;20/01/2013;68;Unknown;438;169;565;91;169;70;Yes;1;2;3;6;7;0;0;0;1;3 months;0;No;0;3;11;0;High Freq Visit;Yes;No;No;No;No
10177;1954;60;55-64 y.o.;Graduation;Divorced;72071.0;Middle Class;0;1;14/02/2013;4;Unknown;531;69;300;150;138;150;Yes;3;5;4;8;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2549;1983;31;25-34 y.o.;PhD;Together;21840.0;Lower Class;1;0;21/07/2013;80;Unknown;17;0;9;0;0;1;Yes;1;1;0;3;9;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5782;1982;32;25-34 y.o.;2n Cycle;Together;58582.0;Middle Class;0;1;28/09/2013;15;Unknown;402;35;106;101;77;42;Yes;2;9;2;9;5;0;1;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
10057;1951;63;55-64 y.o.;Graduation;Single;72282.0;Middle Class;0;0;19/07/2013;70;Unknown;503;27;419;90;139;153;Yes;1;5;7;9;7;0;0;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
10307;1956;58;55-64 y.o.;Graduation;Married;50387.0;Middle Class;0;2;31/08/2013;91;Unknown;369;9;87;12;14;34;Yes;3;6;2;8;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8566;1961;53;45-54 y.o.;PhD;Together;32583.0;Middle Class;1;1;15/06/2014;10;Unknown;5;0;3;0;0;1;Yes;1;1;0;2;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2415;1962;52;45-54 y.o.;Graduation;Together;62568.0;Middle Class;0;1;07/04/2014;99;Unknown;362;17;398;80;35;61;Yes;3;5;3;5;4;0;0;0;1;3 months+;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
5684;1971;43;35-44 y.o.;Master;Divorced;44635.0;Middle Class;1;1;11/10/2013;25;Unknown;56;0;9;0;0;3;Yes;2;2;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8334;1971;43;35-44 y.o.;Master;Single;33316.0;Middle Class;1;1;04/10/2013;34;Unknown;79;1;31;4;4;12;Yes;3;2;1;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9166;1968;46;45-54 y.o.;Graduation;Married;63967.0;Middle Class;0;1;09/08/2013;57;Unknown;387;84;141;73;35;162;Yes;3;4;4;12;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1440;1978;36;35-44 y.o.;2n Cycle;Together;52513.0;Middle Class;0;0;04/09/2012;84;Unknown;367;17;241;104;188;232;Yes;2;9;5;9;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
78;1969;45;45-54 y.o.;Graduation;Married;25293.0;Middle Class;1;0;15/09/2013;51;Unknown;15;0;11;0;2;9;Yes;1;1;1;2;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5441;1965;49;45-54 y.o.;PhD;Widow;54111.0;Middle Class;0;1;25/08/2013;97;Unknown;267;6;54;8;3;50;Yes;2;5;2;6;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5302;1986;28;25-34 y.o.;Graduation;Together;78394.0;Upper Class;0;0;15/02/2013;13;Unknown;298;27;697;216;24;166;Yes;1;4;6;5;2;0;0;0;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
4687;1958;56;55-64 y.o.;Master;Married;80739.0;Upper Class;0;0;23/05/2013;92;Unknown;674;92;736;39;0;92;Yes;1;3;11;9;1;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1087;1975;39;35-44 y.o.;Master;Together;22669.0;Lower Class;1;0;22/05/2013;30;Unknown;16;14;36;37;22;48;Yes;3;4;1;2;9;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
6859;1987;27;25-34 y.o.;Graduation;Single;29236.0;Middle Class;1;0;08/10/2013;30;Unknown;37;4;24;16;9;9;Yes;2;4;0;3;9;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9860;1959;55;55-64 y.o.;Graduation;Together;44911.0;Middle Class;0;1;15/03/2013;11;Unknown;159;0;22;2;1;31;Yes;3;4;1;4;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7129;1962;52;45-54 y.o.;PhD;Married;54693.0;Middle Class;0;1;17/02/2013;72;Unknown;686;17;142;23;26;35;Yes;8;6;4;13;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5866;1974;40;35-44 y.o.;Graduation;Together;48186.0;Middle Class;1;0;20/03/2014;39;Unknown;97;3;66;12;7;34;Yes;3;4;1;4;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10521;1977;37;35-44 y.o.;Graduation;Married;54809.0;Middle Class;1;1;11/09/2013;0;Unknown;63;6;57;13;13;22;Yes;4;2;1;5;4;0;0;0;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
7393;1978;36;35-44 y.o.;Graduation;Together;41580.0;Middle Class;1;1;10/12/2012;15;Unknown;56;5;24;4;0;3;Yes;3;2;1;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7849;1970;44;35-44 y.o.;PhD;Married;80336.0;Upper Class;0;0;09/09/2013;12;Unknown;209;19;456;160;142;66;Yes;1;2;9;13;1;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
332;1957;57;55-64 y.o.;Graduation;Married;47743.0;Middle Class;0;1;22/03/2013;56;Unknown;198;2;43;0;12;20;Yes;3;4;1;6;6;0;1;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
9847;1955;59;55-64 y.o.;2n Cycle;Married;62972.0;Middle Class;0;1;03/08/2012;39;Unknown;313;15;47;20;0;192;Yes;2;7;4;3;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
531;1954;60;55-64 y.o.;PhD;Divorced;57333.0;Middle Class;0;1;22/09/2012;55;Unknown;941;14;397;76;58;176;Yes;11;8;5;9;6;0;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
9576;1982;32;25-34 y.o.;PhD;Together;32313.0;Middle Class;1;0;11/02/2013;60;Unknown;86;4;56;2;4;7;Yes;3;4;0;4;9;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6906;1953;61;55-64 y.o.;Master;Widow;84953.0;Upper Class;0;0;03/06/2013;73;Unknown;167;48;602;63;72;72;Yes;1;3;10;4;2;0;1;1;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;Yes;Yes
7419;1968;46;45-54 y.o.;Master;Divorced;27071.0;Middle Class;1;0;23/04/2014;90;Unknown;8;3;19;0;2;3;Yes;2;2;0;3;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3170;1957;57;55-64 y.o.;Master;Together;68148.0;Middle Class;0;0;31/08/2013;86;Unknown;389;66;408;37;57;85;Yes;1;4;4;6;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8527;1965;49;45-54 y.o.;Master;Together;65735.0;Middle Class;1;1;07/12/2013;37;Unknown;239;7;119;4;15;11;Yes;5;6;2;6;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7872;1975;39;35-44 y.o.;PhD;Married;86836.0;Upper Class;0;0;12/09/2012;7;Unknown;179;21;273;0;21;63;Yes;1;6;10;6;5;1;0;1;1;1 month;0;No;0;3;11;1;High Freq Visit;Yes;No;Yes;No;Yes
10595;1990;24;18-24 y.o.;Graduation;Married;30093.0;Middle Class;0;0;08/07/2013;19;Unknown;2;6;28;13;4;16;Yes;1;2;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4609;1966;48;45-54 y.o.;PhD;Married;57705.0;Middle Class;0;1;11/01/2014;14;Unknown;383;0;53;6;4;40;Yes;3;8;1;6;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5010;1988;26;25-34 y.o.;Graduation;Single;25008.0;Middle Class;1;0;02/02/2014;72;Unknown;2;8;8;6;1;9;Yes;2;1;0;3;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4427;1995;19;18-24 y.o.;2n Cycle;Single;83257.0;Upper Class;0;0;18/09/2012;56;Unknown;536;27;590;38;107;67;Yes;1;5;10;12;6;1;0;1;0;2 months;0;Yes;1;3;11;1;High Freq Visit;No;No;Yes;No;Yes
11148;1975;39;35-44 y.o.;Graduation;Together;22280.0;Lower Class;1;0;19/05/2013;85;Unknown;2;1;4;3;1;2;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1168;1978;36;35-44 y.o.;PhD;Married;72159.0;Middle Class;0;0;29/10/2012;62;Unknown;322;53;899;34;40;53;Yes;1;4;6;10;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9595;1961;53;45-54 y.o.;Graduation;Together;64260.0;Middle Class;0;0;11/01/2013;1;Unknown;539;169;816;20;0;30;Yes;1;4;5;4;3;0;0;0;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
